genomeName	stat	v1	v2	type
PR00251	NGx	30	83384823	hap1
PR00251	NGx	31	81109024	hap1
PR00251	NGx	32	81109024	hap1
PR00251	NGx	33	65856172	hap1
PR00251	NGx	34	65856172	hap1
PR00251	NGx	35	63421697	hap1
PR00251	NGx	36	63421697	hap1
PR00251	NGx	37	63421697	hap1
PR00251	NGx	38	61569961	hap1
PR00251	NGx	39	61569961	hap1
PR00251	NGx	40	56453202	hap1
PR00251	NGx	41	54349902	hap1
PR00251	NGx	42	54349902	hap1
PR00251	NGx	43	54003339	hap1
PR00251	NGx	44	54003339	hap1
PR00251	NGx	45	52552060	hap1
PR00251	NGx	46	52552060	hap1
PR00251	NGx	47	52409549	hap1
PR00251	NGx	48	52409549	hap1
PR00251	NGx	49	49616921	hap1
PR00251	NGx	50	49583516	hap1
PR00251	NGx	51	49583516	hap1
PR00251	NGx	52	47008584	hap1
PR00251	NGx	53	46846450	hap1
PR00251	NGx	54	46846450	hap1
PR00251	NGx	55	44398067	hap1
PR00251	NGx	56	42910601	hap1
PR00251	NGx	57	42910601	hap1
PR00251	NGx	58	40456456	hap1
PR00251	NGx	59	39674792	hap1
PR00251	NGx	60	39117440	hap1
PR00251	NGx	61	39117440	hap1
PR00251	NGx	62	38532211	hap1
PR00251	NGx	63	37006315	hap1
PR00251	NGx	64	36316898	hap1
PR00251	NGx	65	32523167	hap1
PR00251	NGx	66	32523167	hap1
PR00251	NGx	67	32297354	hap1
PR00251	NGx	68	32278828	hap1
PR00251	NGx	69	31005459	hap1
PR00251	NGx	70	30907283	hap1
PR00251	NGx	71	30775887	hap1
PR00251	NGx	72	30040101	hap1
PR00251	NGx	73	28956288	hap1
PR00251	NGx	74	26418622	hap1
PR00251	NGx	75	25867304	hap1
PR00251	NGx	76	25518129	hap1
PR00251	NGx	77	24708111	hap1
PR00251	NGx	78	24645223	hap1
PR00251	NGx	79	22678317	hap1
PR00251	NGx	80	20273869	hap1
PR00251	NGx	81	19320352	hap1
PR00251	NGx	82	18958144	hap1
PR00251	NGx	83	17982991	hap1
PR00251	NGx	84	17728537	hap1
PR00251	NGx	85	16015494	hap1
PR00251	NGx	86	15385744	hap1
PR00251	NGx	87	14333959	hap1
PR00251	NGx	88	14044070	hap1
PR00251	NGx	89	12963732	hap1
PR00251	NGx	90	9935324	hap1
PR00251	NGx	91	9003519	hap1
PR00251	NGx	92	8335006	hap1
PR00251	NGx	93	7953558	hap1
PR00251	NGx	94	7122448	hap1
PR00251	NGx	95	6682288	hap1
PR00251	NGx	96	5713534	hap1
PR00251	NGx	97	4887466	hap1
PR00251	NGx	98	4457016	hap1
PR00251	NGx	99	4020196	hap1
PR00251	NGx	100	3275792	hap1
PR00251	LGx	1	1	hap1
PR00251	LGx	2	1	hap1
PR00251	LGx	3	1	hap1
PR00251	LGx	4	1	hap1
PR00251	LGx	5	1	hap1
PR00251	LGx	6	2	hap1
PR00251	LGx	7	2	hap1
PR00251	LGx	8	2	hap1
PR00251	LGx	9	2	hap1
PR00251	LGx	10	2	hap1
PR00251	LGx	11	3	hap1
PR00251	LGx	12	3	hap1
PR00251	LGx	13	3	hap1
PR00251	LGx	14	3	hap1
PR00251	LGx	15	4	hap1
PR00251	LGx	16	4	hap1
PR00251	LGx	17	4	hap1
PR00251	LGx	18	4	hap1
PR00251	LGx	19	5	hap1
PR00251	LGx	20	5	hap1
PR00251	LGx	21	5	hap1
PR00251	LGx	22	6	hap1
PR00251	LGx	23	6	hap1
PR00251	LGx	24	6	hap1
PR00251	LGx	25	7	hap1
PR00251	LGx	26	7	hap1
PR00251	LGx	27	7	hap1
PR00251	LGx	28	8	hap1
PR00251	LGx	29	8	hap1
PR00251	LGx	30	8	hap1
PR00251	LGx	31	9	hap1
PR00251	LGx	32	9	hap1
PR00251	LGx	33	10	hap1
PR00251	LGx	34	10	hap1
PR00251	LGx	35	11	hap1
PR00251	LGx	36	11	hap1
PR00251	LGx	37	11	hap1
PR00251	LGx	38	12	hap1
PR00251	LGx	39	12	hap1
PR00251	LGx	40	13	hap1
PR00251	LGx	41	14	hap1
PR00251	LGx	42	14	hap1
PR00251	LGx	43	15	hap1
PR00251	LGx	44	15	hap1
PR00251	LGx	45	16	hap1
PR00251	LGx	46	16	hap1
PR00251	LGx	47	17	hap1
PR00251	LGx	48	17	hap1
PR00251	LGx	49	18	hap1
PR00251	LGx	50	19	hap1
PR00251	LGx	51	19	hap1
PR00251	LGx	52	20	hap1
PR00251	LGx	53	21	hap1
PR00251	LGx	54	21	hap1
PR00251	LGx	55	22	hap1
PR00251	LGx	56	23	hap1
PR00251	LGx	57	23	hap1
PR00251	LGx	58	24	hap1
PR00251	LGx	59	25	hap1
PR00251	LGx	60	26	hap1
PR00251	LGx	61	26	hap1
PR00251	LGx	62	27	hap1
PR00251	LGx	63	28	hap1
PR00251	LGx	64	29	hap1
PR00251	LGx	65	30	hap1
PR00251	LGx	66	30	hap1
PR00251	LGx	67	31	hap1
PR00251	LGx	68	32	hap1
PR00251	LGx	69	33	hap1
PR00251	LGx	70	34	hap1
PR00251	LGx	71	35	hap1
PR00251	LGx	72	36	hap1
PR00251	LGx	73	37	hap1
PR00251	LGx	74	38	hap1
PR00251	LGx	75	40	hap1
PR00251	LGx	76	41	hap1
PR00251	LGx	77	42	hap1
PR00251	LGx	78	43	hap1
PR00251	LGx	79	44	hap1
PR00251	LGx	80	46	hap1
PR00251	LGx	81	47	hap1
PR00251	LGx	82	49	hap1
PR00251	LGx	83	51	hap1
PR00251	LGx	84	52	hap1
PR00251	LGx	85	54	hap1
PR00251	LGx	86	56	hap1
PR00251	LGx	87	58	hap1
PR00251	LGx	88	60	hap1
PR00251	LGx	89	62	hap1
PR00251	LGx	90	65	hap1
PR00251	LGx	91	69	hap1
PR00251	LGx	92	72	hap1
PR00251	LGx	93	76	hap1
PR00251	LGx	94	80	hap1
PR00251	LGx	95	84	hap1
PR00251	LGx	96	89	hap1
PR00251	LGx	97	95	hap1
PR00251	LGx	98	101	hap1
PR00251	LGx	99	108	hap1
PR00251	LGx	100	117	hap1
PR00251	auN	3143333504	281.0519	hap2
PR00251	auNG	3018593705	292.66602	hap2
PR00251	Nx	1	174868631	hap2
PR00251	Nx	2	174868631	hap2
PR00251	Nx	3	174868631	hap2
PR00251	Nx	4	174868631	hap2
PR00251	Nx	5	174868631	hap2
PR00251	Nx	6	149043724	hap2
PR00251	Nx	7	149043724	hap2
PR00251	Nx	8	149043724	hap2
PR00251	Nx	9	149043724	hap2
PR00251	Nx	10	149043724	hap2
PR00251	Nx	11	100131726	hap2
PR00251	Nx	12	100131726	hap2
PR00251	Nx	13	100131726	hap2
PR00251	Nx	14	82033410	hap2
PR00251	Nx	15	82033410	hap2
PR00251	Nx	16	82033410	hap2
PR00251	Nx	17	80590633	hap2
PR00251	Nx	18	80590633	hap2
PR00251	Nx	19	75400721	hap2
PR00251	Nx	20	75400721	hap2
PR00251	Nx	21	75400721	hap2
PR00251	Nx	22	69009397	hap2
PR00251	Nx	23	69009397	hap2
PR00251	Nx	24	66662357	hap2
PR00251	Nx	25	66662357	hap2
PR00251	Nx	26	61889314	hap2
PR00251	Nx	27	61889314	hap2
PR00251	Nx	28	59791035	hap2
PR00251	Nx	29	59791035	hap2
PR00251	Nx	30	55176198	hap2
PR00251	Nx	31	55176198	hap2
PR00251	Nx	32	50706443	hap2
PR00251	Nx	33	49655684	hap2
PR00251	Nx	34	49655684	hap2
PR00251	Nx	35	45635524	hap2
PR00251	Nx	36	45495642	hap2
PR00251	Nx	37	45495642	hap2
PR00251	Nx	38	44758634	hap2
PR00251	Nx	39	42959246	hap2
PR00251	Nx	40	40153819	hap2
PR00251	Nx	41	40153819	hap2
PR00251	Nx	42	38953485	hap2
PR00251	Nx	43	36433361	hap2
PR00251	Nx	44	35800845	hap2
PR00251	Nx	45	35395176	hap2
PR00251	Nx	46	33852852	hap2
PR00251	Nx	47	33721458	hap2
PR00251	Nx	48	33194905	hap2
PR00251	Nx	49	33194905	hap2
PR00251	Nx	50	32975433	hap2
PR00251	Nx	51	32470115	hap2
PR00251	Nx	52	32101616	hap2
PR00251	Nx	53	32092184	hap2
PR00251	Nx	54	31910389	hap2
PR00251	Nx	55	30778766	hap2
PR00251	Nx	56	30763341	hap2
PR00251	Nx	57	30116063	hap2
PR00251	Nx	58	25315779	hap2
PR00251	Nx	59	25225964	hap2
PR00251	Nx	60	24567575	hap2
PR00251	Nx	61	23037077	hap2
PR00251	Nx	62	22191033	hap2
PR00251	Nx	63	22105978	hap2
PR00251	Nx	64	20989687	hap2
PR00251	Nx	65	20810881	hap2
PR00251	Nx	66	20619007	hap2
PR00251	Nx	67	20072395	hap2
PR00251	Nx	68	18363961	hap2
PR00251	Nx	69	17354151	hap2
PR00251	Nx	70	17026729	hap2
PR00251	Nx	71	16987637	hap2
PR00251	Nx	72	16140096	hap2
PR00251	Nx	73	14752684	hap2
PR00251	Nx	74	14044078	hap2
PR00251	Nx	75	13186612	hap2
PR00251	Nx	76	12921146	hap2
PR00251	Nx	77	12432823	hap2
PR00251	Nx	78	12203413	hap2
PR00251	Nx	79	12053821	hap2
PR00251	Nx	80	11710412	hap2
PR00251	Nx	81	11469430	hap2
PR00251	Nx	82	10205787	hap2
PR00251	Nx	83	9306312	hap2
PR00251	Nx	84	9118686	hap2
PR00251	Nx	85	8022375	hap2
PR00251	Nx	86	7833001	hap2
PR00251	Nx	87	7126412	hap2
PR00251	Nx	88	6433350	hap2
PR00251	Nx	89	6158886	hap2
PR00251	Nx	90	5653194	hap2
PR00251	Nx	91	5474491	hap2
PR00251	Nx	92	4989621	hap2
PR00251	Nx	93	4470765	hap2
PR00251	Nx	94	3585429	hap2
PR00251	Nx	95	3045938	hap2
PR00251	Nx	96	2569050	hap2
PR00251	Nx	97	1837213	hap2
PR00251	Nx	98	1155843	hap2
PR00251	Nx	99	659794	hap2
PR00251	Nx	100	16569	hap2
PR00251	Lx	1	174868631	hap2
PR00251	Lx	2	174868631	hap2
PR00251	Lx	3	174868631	hap2
PR00251	Lx	4	174868631	hap2
PR00251	Lx	5	174868631	hap2
PR00251	Lx	6	149043724	hap2
PR00251	Lx	7	149043724	hap2
PR00251	Lx	8	149043724	hap2
PR00251	Lx	9	149043724	hap2
PR00251	Lx	10	149043724	hap2
PR00251	Lx	11	100131726	hap2
PR00251	Lx	12	100131726	hap2
PR00251	Lx	13	100131726	hap2
PR00251	Lx	14	82033410	hap2
PR00251	Lx	15	82033410	hap2
PR00251	Lx	16	82033410	hap2
PR00251	Lx	17	80590633	hap2
PR00251	Lx	18	80590633	hap2
PR00251	Lx	19	75400721	hap2
PR00251	Lx	20	75400721	hap2
PR00251	Lx	21	75400721	hap2
PR00251	Lx	22	69009397	hap2
PR00251	Lx	23	69009397	hap2
PR00251	Lx	24	66662357	hap2
PR00251	Lx	25	66662357	hap2
PR00251	Lx	26	61889314	hap2
PR00251	Lx	27	61889314	hap2
PR00251	Lx	28	59791035	hap2
PR00251	Lx	29	59791035	hap2
PR00251	Lx	30	55176198	hap2
PR00251	Lx	31	55176198	hap2
PR00251	Lx	32	50706443	hap2
PR00251	Lx	33	49655684	hap2
PR00251	Lx	34	49655684	hap2
PR00251	Lx	35	45635524	hap2
PR00251	Lx	36	45495642	hap2
PR00251	Lx	37	45495642	hap2
PR00251	Lx	38	44758634	hap2
PR00251	Lx	39	42959246	hap2
PR00251	Lx	40	40153819	hap2
PR00251	Lx	41	40153819	hap2
PR00251	Lx	42	38953485	hap2
PR00251	Lx	43	36433361	hap2
PR00251	Lx	44	35800845	hap2
PR00251	Lx	45	35395176	hap2
PR00251	Lx	46	33852852	hap2
PR00251	Lx	47	33721458	hap2
PR00251	Lx	48	33194905	hap2
PR00251	Lx	49	33194905	hap2
PR00251	Lx	50	32975433	hap2
PR00251	Lx	51	32470115	hap2
PR00251	Lx	52	32101616	hap2
PR00251	Lx	53	32092184	hap2
PR00251	Lx	54	31910389	hap2
PR00251	Lx	55	30778766	hap2
PR00251	Lx	56	30763341	hap2
PR00251	Lx	57	30116063	hap2
PR00251	Lx	58	25315779	hap2
PR00251	Lx	59	25225964	hap2
PR00251	Lx	60	24567575	hap2
PR00251	Lx	61	23037077	hap2
PR00251	Lx	62	22191033	hap2
PR00251	Lx	63	22105978	hap2
PR00251	Lx	64	20989687	hap2
PR00251	Lx	65	20810881	hap2
PR00251	Lx	66	20619007	hap2
PR00251	Lx	67	20072395	hap2
PR00251	Lx	68	18363961	hap2
PR00251	Lx	69	17354151	hap2
PR00251	Lx	70	17026729	hap2
PR00251	Lx	71	16987637	hap2
PR00251	Lx	72	16140096	hap2
PR00251	Lx	73	14752684	hap2
PR00251	Lx	74	14044078	hap2
PR00251	Lx	75	13186612	hap2
PR00251	Lx	76	12921146	hap2
PR00251	Lx	77	12432823	hap2
PR00251	Lx	78	12203413	hap2
PR00251	Lx	79	12053821	hap2
PR00251	Lx	80	11710412	hap2
PR00251	Lx	81	11469430	hap2
PR00251	Lx	82	10205787	hap2
PR00251	Lx	83	9306312	hap2
PR00251	Lx	84	9118686	hap2
PR00251	Lx	85	8022375	hap2
PR00251	Lx	86	7833001	hap2
PR00251	Lx	87	7126412	hap2
PR00251	Lx	88	6433350	hap2
PR00251	Lx	89	6158886	hap2
PR00251	Lx	90	5653194	hap2
PR00251	Lx	91	5474491	hap2
PR00251	Lx	92	4989621	hap2
PR00251	Lx	93	4470765	hap2
PR00251	Lx	94	3585429	hap2
PR00251	Lx	95	3045938	hap2
PR00251	Lx	96	2569050	hap2
PR00251	Lx	97	1837213	hap2
PR00251	Lx	98	1155843	hap2
PR00251	Lx	99	659794	hap2
PR00251	Lx	100	16569	hap2
PR00251	NGx	1	174868631	hap2
PR00251	NGx	2	174868631	hap2
PR00251	NGx	3	174868631	hap2
PR00251	NGx	4	174868631	hap2
PR00251	NGx	5	174868631	hap2
PR00251	NGx	6	149043724	hap2
PR00251	NGx	7	149043724	hap2
PR00251	NGx	8	149043724	hap2
PR00251	NGx	9	149043724	hap2
PR00251	NGx	10	149043724	hap2
PR00251	NGx	11	100131726	hap2
PR00251	NGx	12	100131726	hap2
PR00251	NGx	13	100131726	hap2
PR00251	NGx	14	100131726	hap2
PR00251	NGx	15	82033410	hap2
PR00251	NGx	16	82033410	hap2
PR00251	NGx	17	80590633	hap2
PR00251	NGx	18	80590633	hap2
PR00251	NGx	19	80590633	hap2
PR00251	NGx	20	75400721	hap2
PR00251	NGx	21	75400721	hap2
PR00251	NGx	22	69009397	hap2
PR00251	NGx	23	69009397	hap2
PR00251	NGx	24	69009397	hap2
PR00251	NGx	25	66662357	hap2
PR00251	NGx	26	66662357	hap2
PR00251	NGx	27	61889314	hap2
PR00251	NGx	28	61889314	hap2
PR00251	NGx	29	59791035	hap2
PR00251	NGx	30	59791035	hap2
PR00251	NGx	31	55176198	hap2
PR00251	NGx	32	55176198	hap2
PR00251	NGx	33	50706443	hap2
PR00251	NGx	34	49655684	hap2
PR00251	NGx	35	49655684	hap2
PR00251	NGx	36	45635524	hap2
PR00251	NGx	37	45635524	hap2
PR00251	NGx	38	45495642	hap2
PR00251	NGx	39	44758634	hap2
PR00251	NGx	40	44758634	hap2
PR00251	NGx	41	42959246	hap2
PR00251	NGx	42	40153819	hap2
PR00251	NGx	43	38953485	hap2
PR00251	NGx	44	38953485	hap2
PR00251	NGx	45	36433361	hap2
PR00251	NGx	46	35800845	hap2
PR00251	NGx	47	35395176	hap2
PR00251	NGx	48	33852852	hap2
PR00251	NGx	49	33721458	hap2
PR00251	NGx	50	33194905	hap2
PR00251	NGx	51	33194905	hap2
PR00251	NGx	52	32975433	hap2
PR00251	NGx	53	32470115	hap2
PR00251	NGx	54	32101616	hap2
PR00251	NGx	55	32092184	hap2
PR00251	NGx	56	31910389	hap2
PR00251	NGx	57	30778766	hap2
PR00251	NGx	58	30763341	hap2
PR00251	NGx	59	30116063	hap2
PR00251	NGx	60	26454871	hap2
PR00251	NGx	61	25315779	hap2
PR00251	NGx	62	24567575	hap2
PR00251	NGx	63	23037077	hap2
PR00251	NGx	64	22298575	hap2
PR00251	NGx	65	22191033	hap2
PR00251	NGx	66	21411431	hap2
PR00251	NGx	67	20989687	hap2
PR00251	NGx	68	20759538	hap2
PR00251	NGx	69	20619007	hap2
PR00251	NGx	70	19078623	hap2
PR00251	NGx	71	18363961	hap2
PR00251	NGx	72	17354151	hap2
PR00251	NGx	73	17026729	hap2
PR00251	NGx	74	16987637	hap2
PR00251	NGx	75	16140096	hap2
PR00251	NGx	76	14752684	hap2
PR00251	NGx	77	14044078	hap2
PR00251	NGx	78	13186612	hap2
PR00251	NGx	79	12921146	hap2
PR00251	NGx	80	12703697	hap2
PR00251	NGx	81	12203413	hap2
PR00251	NGx	82	12114349	hap2
PR00251	NGx	83	11710412	hap2
PR00251	NGx	84	11679642	hap2
PR00251	NGx	85	10505788	hap2
PR00251	NGx	86	9368975	hap2
PR00251	NGx	87	9178602	hap2
PR00251	NGx	88	8240407	hap2
PR00251	NGx	89	7962244	hap2
PR00251	NGx	90	7509285	hap2
PR00251	NGx	91	7065384	hap2
PR00251	NGx	92	6324567	hap2
PR00251	NGx	93	6073397	hap2
PR00251	NGx	94	5615009	hap2
PR00251	NGx	95	5339661	hap2
PR00251	NGx	96	4752452	hap2
PR00251	NGx	97	4422695	hap2
PR00251	NGx	98	3527420	hap2
PR00251	NGx	99	2981250	hap2
PR00251	NGx	100	2350130	hap2
PR00251	LGx	1	1	hap2
PR00251	LGx	2	1	hap2
PR00251	LGx	3	1	hap2
PR00251	LGx	4	1	hap2
PR00251	LGx	5	1	hap2
PR00251	LGx	6	2	hap2
PR00251	LGx	7	2	hap2
PR00251	LGx	8	2	hap2
PR00251	LGx	9	2	hap2
PR00251	LGx	10	2	hap2
PR00251	LGx	11	3	hap2
PR00251	LGx	12	3	hap2
PR00251	LGx	13	3	hap2
PR00251	LGx	14	3	hap2
PR00251	LGx	15	4	hap2
PR00251	LGx	16	4	hap2
PR00251	LGx	17	5	hap2
PR00251	LGx	18	5	hap2
PR00251	LGx	19	5	hap2
PR00251	LGx	20	6	hap2
PR00251	LGx	21	6	hap2
PR00251	LGx	22	7	hap2
PR00251	LGx	23	7	hap2
PR00251	LGx	24	7	hap2
PR00251	LGx	25	8	hap2
PR00251	LGx	26	8	hap2
PR00251	LGx	27	9	hap2
PR00251	LGx	28	9	hap2
PR00251	LGx	29	10	hap2
PR00251	LGx	30	10	hap2
PR00251	LGx	31	11	hap2
PR00251	LGx	32	11	hap2
PR00251	LGx	33	12	hap2
PR00251	LGx	34	13	hap2
PR00251	LGx	35	13	hap2
PR00251	LGx	36	14	hap2
PR00251	LGx	37	14	hap2
PR00251	LGx	38	15	hap2
PR00251	LGx	39	16	hap2
PR00251	LGx	40	16	hap2
PR00251	LGx	41	17	hap2
PR00251	LGx	42	18	hap2
PR00251	LGx	43	19	hap2
PR00251	LGx	44	19	hap2
PR00251	LGx	45	20	hap2
PR00251	LGx	46	21	hap2
PR00251	LGx	47	22	hap2
PR00251	LGx	48	23	hap2
PR00251	LGx	49	24	hap2
PR00251	LGx	50	25	hap2
PR00251	LGx	51	25	hap2
PR00251	LGx	52	26	hap2
PR00251	LGx	53	27	hap2
PR00251	LGx	54	28	hap2
PR00251	LGx	55	29	hap2
PR00251	LGx	56	30	hap2
PR00251	LGx	57	31	hap2
PR00251	LGx	58	32	hap2
PR00251	LGx	59	33	hap2
PR00251	LGx	60	34	hap2
PR00251	LGx	61	35	hap2
PR00251	LGx	62	37	hap2
PR00251	LGx	63	38	hap2
PR00251	LGx	64	39	hap2
PR00251	LGx	65	40	hap2
PR00251	LGx	66	42	hap2
PR00251	LGx	67	43	hap2
PR00251	LGx	68	45	hap2
PR00251	LGx	69	46	hap2
PR00251	LGx	70	48	hap2
PR00251	LGx	71	49	hap2
PR00251	LGx	72	51	hap2
PR00251	LGx	73	53	hap2
PR00251	LGx	74	54	hap2
PR00251	LGx	75	56	hap2
PR00251	LGx	76	58	hap2
PR00251	LGx	77	60	hap2
PR00251	LGx	78	63	hap2
PR00251	LGx	79	65	hap2
PR00251	LGx	80	67	hap2
PR00251	LGx	81	70	hap2
PR00251	LGx	82	72	hap2
PR00251	LGx	83	75	hap2
PR00251	LGx	84	77	hap2
PR00251	LGx	85	80	hap2
PR00251	LGx	86	83	hap2
PR00251	LGx	87	86	hap2
PR00251	LGx	88	90	hap2
PR00251	LGx	89	93	hap2
PR00251	LGx	90	97	hap2
PR00251	LGx	91	101	hap2
PR00251	LGx	92	106	hap2
PR00251	LGx	93	111	hap2
PR00251	LGx	94	116	hap2
PR00251	LGx	95	122	hap2
PR00251	LGx	96	127	hap2
PR00251	LGx	97	134	hap2
PR00251	LGx	98	142	hap2
PR00251	LGx	99	151	hap2
PR00251	LGx	100	162	hap2
PR00251	auN	3354468470	156.91888	primary
PR00251	auNG	3018593705	174.37903	primary
PR00251	Nx	1	174868631	primary
PR00251	Nx	2	174868631	primary
PR00251	Nx	3	174868631	primary
PR00251	Nx	4	174868631	primary
PR00251	Nx	5	174868631	primary
PR00251	Nx	6	174174841	primary
PR00251	Nx	7	174174841	primary
PR00251	Nx	8	174174841	primary
PR00251	Nx	9	174174841	primary
PR00251	Nx	10	174174841	primary
PR00251	Nx	11	149043724	primary
PR00251	Nx	12	149043724	primary
PR00251	Nx	13	149043724	primary
PR00251	Nx	14	149043724	primary
PR00251	Nx	15	137979020	primary
PR00251	Nx	16	137979020	primary
PR00251	Nx	17	137979020	primary
PR00251	Nx	18	137979020	primary
PR00251	Nx	19	137106487	primary
PR00251	Nx	20	137106487	primary
PR00251	Nx	21	137106487	primary
PR00251	Nx	22	137106487	primary
PR00251	Nx	23	137106487	primary
PR00251	Nx	24	126857329	primary
PR00251	Nx	25	126857329	primary
PR00251	Nx	26	126857329	primary
PR00251	Nx	27	125779736	primary
PR00251	Nx	28	125779736	primary
PR00251	Nx	29	125779736	primary
PR00251	Nx	30	125779736	primary
PR00251	Nx	31	106625687	primary
PR00251	Nx	32	106625687	primary
PR00251	Nx	33	106625687	primary
PR00251	Nx	34	100643588	primary
PR00251	Nx	35	100643588	primary
PR00251	Nx	36	100643588	primary
PR00251	Nx	37	99849738	primary
PR00251	Nx	38	99849738	primary
PR00251	Nx	39	99849738	primary
PR00251	Nx	40	94220417	primary
PR00251	Nx	41	94220417	primary
PR00251	Nx	42	94220417	primary
PR00251	Nx	43	87363188	primary
PR00251	Nx	44	87363188	primary
PR00251	Nx	45	87363188	primary
PR00251	Nx	46	81215417	primary
PR00251	Nx	47	81215417	primary
PR00251	Nx	48	76015124	primary
PR00251	Nx	49	76015124	primary
PR00251	Nx	50	75729370	primary
PR00251	Nx	51	75729370	primary
PR00251	Nx	52	75729370	primary
PR00251	Nx	53	75632745	primary
PR00251	Nx	54	75632745	primary
PR00251	Nx	55	69507445	primary
PR00251	Nx	56	69507445	primary
PR00251	Nx	57	68123524	primary
PR00251	Nx	58	68123524	primary
PR00251	Nx	59	61613522	primary
PR00251	Nx	60	61613522	primary
PR00251	Nx	61	56048309	primary
PR00251	Nx	62	55301528	primary
PR00251	Nx	63	55301528	primary
PR00251	Nx	64	54003339	primary
PR00251	Nx	65	54003339	primary
PR00251	Nx	66	52625103	primary
PR00251	Nx	67	49616921	primary
PR00251	Nx	68	49616921	primary
PR00251	Nx	69	48071587	primary
PR00251	Nx	70	45731584	primary
PR00251	Nx	71	45731584	primary
PR00251	Nx	72	45632665	primary
PR00251	Nx	73	42306533	primary
PR00251	Nx	74	40068748	primary
PR00251	Nx	75	39752687	primary
PR00251	Nx	76	39752687	primary
PR00251	Nx	77	39674792	primary
PR00251	Nx	78	38532211	primary
PR00251	Nx	79	32297354	primary
PR00251	Nx	80	30975588	primary
PR00251	Nx	81	30025928	primary
PR00251	Nx	82	29991041	primary
PR00251	Nx	83	27006255	primary
PR00251	Nx	84	26050375	primary
PR00251	Nx	85	22298576	primary
PR00251	Nx	86	17520975	primary
PR00251	Nx	87	16015494	primary
PR00251	Nx	88	14044070	primary
PR00251	Nx	89	12432823	primary
PR00251	Nx	90	11858169	primary
PR00251	Nx	91	10811961	primary
PR00251	Nx	92	9845676	primary
PR00251	Nx	93	8150700	primary
PR00251	Nx	94	7126412	primary
PR00251	Nx	95	4896846	primary
PR00251	Nx	96	4405539	primary
PR00251	Nx	97	3399794	primary
PR00251	Nx	98	2388760	primary
PR00251	Nx	99	1583627	primary
PR00251	Nx	100	15174	primary
PR00251	Lx	1	174868631	primary
PR00251	Lx	2	174868631	primary
PR00251	Lx	3	174868631	primary
PR00251	Lx	4	174868631	primary
PR00251	Lx	5	174868631	primary
PR00251	Lx	6	174174841	primary
PR00251	Lx	7	174174841	primary
PR00251	Lx	8	174174841	primary
PR00251	Lx	9	174174841	primary
PR00251	Lx	10	174174841	primary
PR00251	Lx	11	149043724	primary
PR00251	Lx	12	149043724	primary
PR00251	Lx	13	149043724	primary
PR00251	Lx	14	149043724	primary
PR00251	Lx	15	137979020	primary
PR00251	Lx	16	137979020	primary
PR00251	Lx	17	137979020	primary
PR00251	Lx	18	137979020	primary
PR00251	Lx	19	137106487	primary
PR00251	Lx	20	137106487	primary
PR00251	Lx	21	137106487	primary
PR00251	Lx	22	137106487	primary
PR00251	Lx	23	137106487	primary
PR00251	Lx	24	126857329	primary
PR00251	Lx	25	126857329	primary
PR00251	Lx	26	126857329	primary
PR00251	Lx	27	125779736	primary
PR00251	Lx	28	125779736	primary
PR00251	Lx	29	125779736	primary
PR00251	Lx	30	125779736	primary
PR00251	Lx	31	106625687	primary
PR00251	Lx	32	106625687	primary
PR00251	Lx	33	106625687	primary
PR00251	Lx	34	100643588	primary
PR00251	Lx	35	100643588	primary
PR00251	Lx	36	100643588	primary
PR00251	Lx	37	99849738	primary
PR00251	Lx	38	99849738	primary
PR00251	Lx	39	99849738	primary
PR00251	Lx	40	94220417	primary
PR00251	Lx	41	94220417	primary
PR00251	Lx	42	94220417	primary
PR00251	Lx	43	87363188	primary
PR00251	Lx	44	87363188	primary
PR00251	Lx	45	87363188	primary
PR00251	Lx	46	81215417	primary
PR00251	Lx	47	81215417	primary
PR00251	Lx	48	76015124	primary
PR00251	Lx	49	76015124	primary
PR00251	Lx	50	75729370	primary
PR00251	Lx	51	75729370	primary
PR00251	Lx	52	75729370	primary
PR00251	Lx	53	75632745	primary
PR00251	Lx	54	75632745	primary
PR00251	Lx	55	69507445	primary
PR00251	Lx	56	69507445	primary
PR00251	Lx	57	68123524	primary
PR00251	Lx	58	68123524	primary
PR00251	Lx	59	61613522	primary
PR00251	Lx	60	61613522	primary
PR00251	Lx	61	56048309	primary
PR00251	Lx	62	55301528	primary
PR00251	Lx	63	55301528	primary
PR00251	Lx	64	54003339	primary
PR00251	Lx	65	54003339	primary
PR00251	Lx	66	52625103	primary
PR00251	Lx	67	49616921	primary
PR00251	Lx	68	49616921	primary
PR00251	Lx	69	48071587	primary
PR00251	Lx	70	45731584	primary
PR00251	Lx	71	45731584	primary
PR00251	Lx	72	45632665	primary
PR00251	Lx	73	42306533	primary
PR00251	Lx	74	40068748	primary
PR00251	Lx	75	39752687	primary
PR00251	Lx	76	39752687	primary
PR00251	Lx	77	39674792	primary
PR00251	Lx	78	38532211	primary
PR00251	Lx	79	32297354	primary
PR00251	Lx	80	30975588	primary
PR00251	Lx	81	30025928	primary
PR00251	Lx	82	29991041	primary
PR00251	Lx	83	27006255	primary
PR00251	Lx	84	26050375	primary
PR00251	Lx	85	22298576	primary
PR00251	Lx	86	17520975	primary
PR00251	Lx	87	16015494	primary
PR00251	Lx	88	14044070	primary
PR00251	Lx	89	12432823	primary
PR00251	Lx	90	11858169	primary
PR00251	Lx	91	10811961	primary
